ESTUDIANTE,PERIODO,PERIODO_KEY,facultad,carrera,nivel,materias_cursadas,promedio_periodo,asistencia_prom,reprobadas,aprobadas,max_no_vez,repitencia_prom,tasa_reprobacion,es_ultimo_periodo,DESERCION_NEXT
Estudiante 200,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.044285714285715,96.85714285714286,0,7,1,1.0,0.0,False,0
Estudiante 200,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,9.518333333333333,95.16666666666669,0,6,1,1.0,0.0,False,0
Estudiante 201,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,4,11,9.521818181818182,63.27272727272727,0,11,1,1.0,0.0,False,0
Estudiante 201,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.754285714285714,98.42857142857144,0,7,1,1.0,0.0,False,0
Estudiante 201,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,9.156666666666666,99.33333333333331,0,6,1,1.0,0.0,False,0
Estudiante 202,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,9.232857142857142,99.42857142857144,0,7,1,1.0,0.0,False,0
Estudiante 202,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.371428571428572,100.0,0,7,1,1.0,0.0,False,0
Estudiante 202,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,9.351666666666668,100.0,0,6,1,1.0,0.0,False,0
Estudiante 203,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,7.727142857142858,94.0,0,7,1,1.0,0.0,False,0
Estudiante 203,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.288571428571428,95.0,0,7,1,1.0,0.0,False,0
Estudiante 203,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,9.32,91.83333333333331,0,6,1,1.0,0.0,False,0
Estudiante 204,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.854285714285714,97.71428571428572,0,7,1,1.0,0.0,False,0
Estudiante 204,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.041428571428572,97.28571428571428,0,7,1,1.0,0.0,False,0
Estudiante 204,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,9.161666666666669,95.16666666666669,0,6,1,1.0,0.0,True,1
Estudiante 205,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.03,100.0,0,7,1,1.0,0.0,False,0
Estudiante 205,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.014285714285714,97.14285714285714,0,7,1,1.0,0.0,False,0
Estudiante 205,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,8.723333333333334,97.66666666666669,0,6,1,1.0,0.0,False,0
Estudiante 206,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.317142857142857,85.71428571428571,0,7,1,1.0,0.0,False,0
Estudiante 206,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.054285714285715,96.28571428571428,0,7,1,1.0,0.0,False,0
Estudiante 206,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,0.0,8.333333333333334,6,0,1,1.0,1.0,True,1
Estudiante 207,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.101428571428572,97.57142857142856,0,7,1,1.0,0.0,False,0
Estudiante 207,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.209999999999999,96.57142857142856,0,7,1,1.0,0.0,False,0
Estudiante 207,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,8.966666666666667,96.33333333333331,0,6,1,1.0,0.0,False,0
Estudiante 208,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.537142857142857,100.0,0,7,1,1.0,0.0,False,0
Estudiante 208,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.302857142857142,98.42857142857144,0,7,1,1.0,0.0,False,0
Estudiante 208,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,9.033333333333331,99.33333333333331,0,6,1,1.0,0.0,False,0
Estudiante 209,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.845714285714285,97.42857142857144,0,7,1,1.0,0.0,False,0
Estudiante 209,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.895714285714286,97.0,0,7,1,1.0,0.0,False,0
Estudiante 209,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,8.290000000000001,97.33333333333331,0,6,1,1.0,0.0,False,0
Estudiante 21,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.72,97.85714285714286,0,7,1,1.0,0.0,False,0
Estudiante 210,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,7.671428571428572,85.14285714285714,2,5,1,1.0,0.2857142857142857,False,0
Estudiante 210,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,5,8.244,92.2,0,5,1,1.0,0.0,False,0
Estudiante 210,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,4,8.6025,98.25,0,4,1,1.0,0.0,False,0
Estudiante 211,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.211428571428572,98.14285714285714,0,7,1,1.0,0.0,False,0
Estudiante 211,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,8.024285714285714,97.57142857142856,0,7,1,1.0,0.0,False,0
Estudiante 211,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,6,8.651666666666666,96.0,0,6,1,1.0,0.0,False,0
Estudiante 212,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,7.864285714285714,99.14285714285714,1,6,1,1.0,0.1428571428571428,False,0
Estudiante 212,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,5,8.032,97.2,0,5,1,1.0,0.0,False,0
Estudiante 212,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,4,8.594999999999999,95.5,0,4,1,1.0,0.0,False,0
Estudiante 213,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.344285714285714,100.0,0,7,1,1.0,0.0,False,0
Estudiante 213,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,7.855714285714286,98.42857142857144,1,6,1,1.0,0.1428571428571428,False,0
Estudiante 213,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,4,8.675,99.0,0,4,1,1.0,0.0,False,0
Estudiante 214,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,9.75,100.0,0,1,1,1.0,0.0,True,1
Estudiante 215,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.09,100.0,0,1,1,1.0,0.0,True,1
Estudiante 216,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,4.43,52.0,1,0,1,1.0,1.0,True,1
Estudiante 217,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.55,90.0,0,1,1,1.0,0.0,True,1
Estudiante 218,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,4.31,54.0,1,0,1,1.0,1.0,True,1
Estudiante 219,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.02,78.0,0,1,2,2.0,0.0,True,1
Estudiante 22,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,9.287142857142856,99.57142857142856,0,7,1,1.0,0.0,False,0
Estudiante 220,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,0.0,0.0,1,0,1,1.0,1.0,True,1
Estudiante 221,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.6,88.0,0,1,1,1.0,0.0,True,1
Estudiante 222,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,0.0,0.0,1,0,1,1.0,1.0,True,1
Estudiante 223,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,6.08,78.0,1,0,2,2.0,1.0,True,1
Estudiante 224,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.32,90.0,0,1,1,1.0,0.0,True,1
Estudiante 225,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.87,93.0,0,1,1,1.0,0.0,True,1
Estudiante 226,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,2.69,28.0,1,0,1,1.0,1.0,True,1
Estudiante 227,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.06,72.0,0,1,1,1.0,0.0,True,1
Estudiante 228,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,1,7.73,96.0,0,1,1,1.0,0.0,False,0
Estudiante 228,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.85,82.0,0,1,1,1.0,0.0,True,1
Estudiante 229,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.91,82.0,0,1,1,1.0,0.0,True,1
Estudiante 23,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,9.48857142857143,98.42857142857144,0,7,1,1.0,0.0,False,0
Estudiante 230,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.98,90.0,0,1,1,1.0,0.0,True,1
Estudiante 231,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,0.0,0.0,1,0,1,1.0,1.0,True,1
Estudiante 232,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.4,93.0,0,1,1,1.0,0.0,True,1
Estudiante 233,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,0.0,0.0,1,0,1,1.0,1.0,True,1
Estudiante 234,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.24,88.0,0,1,1,1.0,0.0,True,1
Estudiante 235,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,1,8.67,96.0,0,1,1,1.0,0.0,False,0
Estudiante 235,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,9.01,100.0,0,1,1,1.0,0.0,True,1
Estudiante 236,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.92,97.0,0,1,3,3.0,0.0,True,1
Estudiante 237,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.35,85.0,0,1,1,1.0,0.0,True,1
Estudiante 238,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.14,100.0,0,1,1,1.0,0.0,True,1
Estudiante 239,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,6.71,90.0,1,0,1,1.0,1.0,True,1
Estudiante 24,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,9.028571428571428,98.42857142857144,0,7,1,1.0,0.0,False,0
Estudiante 240,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.26,100.0,0,1,1,1.0,0.0,True,1
Estudiante 241,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.02,96.0,0,1,1,1.0,0.0,True,1
Estudiante 242,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,0.0,0.0,1,0,1,1.0,1.0,True,1
Estudiante 243,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,3.11,76.0,1,0,1,1.0,1.0,True,1
Estudiante 244,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.68,94.0,0,1,2,2.0,0.0,True,1
Estudiante 245,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.06,82.0,0,1,2,2.0,0.0,True,1
Estudiante 246,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.04,86.0,0,1,1,1.0,0.0,True,1
Estudiante 247,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.82,72.0,0,1,1,1.0,0.0,True,1
Estudiante 248,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,2.62,58.0,1,0,2,2.0,1.0,True,1
Estudiante 249,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,7.02,90.0,0,1,1,1.0,0.0,True,1
Estudiante 25,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,9.138571428571428,98.85714285714286,0,7,1,1.0,0.0,False,0
Estudiante 250,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,3.04,68.0,1,0,1,1.0,1.0,True,1
Estudiante 251,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,0.0,0.0,1,0,2,2.0,1.0,True,1
Estudiante 252,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.62,94.0,0,1,1,1.0,0.0,True,1
Estudiante 253,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,3,1,8.69,90.0,0,1,2,2.0,0.0,True,1
Estudiante 254,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,0.31,8.571428571428571,7,0,1,1.0,1.0,True,1
Estudiante 255,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,1.59,15.714285714285714,7,0,1,1.0,1.0,True,1
Estudiante 256,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,5,6.526000000000001,85.8,2,3,1,1.0,0.4,False,0
Estudiante 256,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,4,1.1,21.5,4,0,2,1.5,1.0,True,1
Estudiante 257,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,6.567142857142857,93.42857142857144,3,4,1,1.0,0.4285714285714285,False,0
Estudiante 257,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,3,3.516666666666667,62.0,3,0,2,2.0,1.0,True,1
Estudiante 258,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,0.4714285714285714,11.0,7,0,1,1.0,1.0,True,1
Estudiante 259,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,0.6014285714285715,13.428571428571429,7,0,1,1.0,1.0,True,1
Estudiante 26,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,4,4.9975000000000005,94.75,4,0,1,1.0,1.0,False,0
Estudiante 260,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,6,3.9616666666666656,49.833333333333336,5,1,1,1.0,0.8333333333333334,True,1
Estudiante 261,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,4.668571428571428,85.71428571428571,7,0,1,1.0,1.0,False,0
Estudiante 261,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,3.51,72.0,7,0,2,2.0,1.0,False,1
Estudiante 262,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,2.9057142857142857,68.14285714285714,7,0,1,1.0,1.0,False,0
Estudiante 262,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,1.6714285714285713,43.57142857142857,7,0,2,2.0,1.0,True,1
Estudiante 263,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.171428571428573,94.57142857142856,1,6,1,1.0,0.1428571428571428,True,1
Estudiante 264,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,6.668571428571428,90.85714285714286,3,4,1,1.0,0.4285714285714285,False,0
Estudiante 264,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,6,0.1816666666666666,22.33333333333333,6,0,2,1.5,1.0,True,1
Estudiante 265,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,4.477142857142857,59.142857142857146,6,1,1,1.0,0.8571428571428571,True,1
Estudiante 266,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,6.121428571428572,94.0,6,1,1,1.0,0.8571428571428571,False,0
Estudiante 266,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,7,4.297142857142857,77.0,7,0,2,1.8571428571428568,1.0,True,1
Estudiante 267,2023 - 2024 CII,"(2023, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,7.641428571428571,95.28571428571428,2,5,1,1.0,0.2857142857142857,False,0
Estudiante 267,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,2,6,1.2383333333333333,16.833333333333332,6,0,2,1.3333333333333333,1.0,True,1
Estudiante 268,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,2.8057142857142856,41.57142857142857,7,0,1,1.0,1.0,True,1
Estudiante 269,2024 - 2025 CI,"(2024, 1, 'CI')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,2.5042857142857144,32.42857142857143,7,0,1,1.0,1.0,True,1
Estudiante 27,2024 - 2025 CII,"(2024, 2, 'CII')",CIENCIAS MATEMATICAS Y FISICAS,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,7,8.948571428571428,97.85714285714286,0,7,1,1.0,0.0,False,0
